121-14-2,High,"2,4-Dinitrotoluene",Single Compound,,C7H6N2O4,182.1335
123-91-1,Low,"1,4-Dioxane",Single Compound,,C4H8O2,88.1051
971-15-3,Low,Bis(1-piperidinylthioxomethyl)hexasulfide,Single Compound,,C12H20N2S8,448.8206
147-24-0,Low,Diphenhydramine hydrochloride,Single Compound,,C17H22ClNO,291.8157
74-31-7,Low,"N,N'-Diphenyl-p-phenylenediamine",Single Compound,,C18H16N2,260.333
86-29-3,Low,Diphenylacetonitrile,Single Compound,,C14H11N,193.2438
102-09-0,High,Diphenylcarbonate,Single Compound,,C13H10O3,214.2167
57-41-0,Low,"5,5-Diphenylhydantoin",Single Compound,,C15H12N2O2,252.268
68-89-3,High,Dipyrone,Single Compound,,C13H16N3NaO4S,333.3386
142-46-1,Low,"2,5-Dithiobiurea",Single Compound,,C2H6N4S2,150.2258
79-40-3,Low,Dithiooxamide,Single Compound,,C2H4N2S2,120.1966
10/3/39,Low,Dodine,Single Compound,,C15H33N3O2,287.4414
62-31-7,Low,Dopamine hydrochloride,Single Compound,,C8H12ClNO2,189.6394
562-10-7,Low,Doxylamine succinate,Single Compound,,C21H28N2O5,388.4574
476-66-4,Low,Ellagic acid,Single Compound,,C14H6O8,302.1927
316-42-7,Low,Emetine dihydrochloride,Single Compound,,C29H42Cl2N2O4,553.5608
115-29-7,High,Endosulfan,Single Compound,,C9H6Cl6O3S,406.9251
72-20-8,High,Endrin,Single Compound,relative stereochem,C12H8Cl6O,380.9093
13838-16-9,Low,Enflurane,Single Compound,,C3H2ClF5O,184.4924
106-89-8,High,Epichlorohydrin,Single Compound,,C3H5ClO,92.5242
106-88-7,Low,"1,2-Epoxybutane",Single Compound,,C4H8O,72.1057
6381-77-7,High,Sodium erythorbate (1:1),Single Compound,(1:x) Na [7378-23-6],C6H7NaO6,198.106
29975-16-4,Low,Estazolam,Single Compound,,C16H11ClN4,294.7383
50-28-2,High,17beta-Estradiol,Single Compound,,C18H24O2,272.382
140-67-0,Low,Estragole,Single Compound,,C10H12O,148.2017
57-63-6,Low,17alpha-Ethinylestradiol,Single Compound,,C20H24O2,296.4034
536-33-4,Low,Ethionamide,Single Compound,,C8H10N2S,166.2434
150-69-6,Low,Dulcin,Single Compound,,C9H12N2O2,180.2038
938-73-8,Low,2-Ethoxybenzamide,Single Compound,,C9H11NO2,165.1891
91-53-2,Low,Ethoxyquin,Single Compound,,C14H19NO,217.3068
140-88-5,Low,Ethyl acrylate,Single Compound,,C5H8O2,100.1158
64-17-5,High,Ethanol,Single Compound,,C2H6O,46.0684
105-36-2,Low,Ethyl bromoacetate,Single Compound,,C4H7BrO2,167.0012
72-56-0,Low,"p,p'-Ethyl-DDD",Single Compound,,C18H20Cl2,307.2574
77-83-8,Low,Ethyl methylphenylglycidate,Single Compound,,C12H14O3,206.2378
759-73-9,Low,1-Ethyl-1-nitrosourea,Single Compound,,C3H7N3O2,117.1066
100-41-4,High,Ethylbenzene,Single Compound,,C8H10,106.165
107-21-1,High,Ethylene glycol,Single Compound,,C2H6O2,62.0678
1072-53-3,Low,"Ethylene glycol, cyclic sulfate",Single Compound,,C2H4O4S,124.1158
96-45-7,Low,Ethylene thiourea,Single Compound,,C3H6N2S,102.1581
120-93-4,Low,Ethylene urea,Single Compound,,C3H6N2O,86.0925
142-59-6,Low,Nabam-sodium,Single Compound,,C4H6N2Na2S4,256.3434
106-87-6,Low,4-Vinyl-1-cyclohexene dioxide,Single Compound,,C8H12O2,140.1797
104-76-7,High,2-Ethyl-1-hexanol,Single Compound,,C8H18O,130.2279
103-23-1,High,Di(2-ethylhexyl) adipate,Single Compound,,C22H42O4,370.5665
117-81-7,Low,Di(2-ethylhexyl) phthalate,Single Compound,,C24H38O4,390.5561
90-49-3,Low,Ethylphenylacetylurea,Single Compound,,C11H14N2O2,206.2411
297-76-7,Low,Ethynodiol diacetate,Single Compound,,C24H32O4,384.5085
41340-25-4,Low,Etodolac,Single Compound,,C17H21NO3,287.3535
470-82-6,Low,"1,8-Cineol",Single Compound,,C10H18O,154.2493
97-53-0,Low,Eugenol,Single Compound,,C10H12O2,164.2011
102676-31-3,Low,Fadrozole hydrochloride,Single Compound,,C14H14ClN3,259.7341
55-38-9,High,Fenthion,Single Compound,,C10H15O3PS2,278.3281
51630-58-1,Low,Fenvalerate,Single Compound,,C25H22ClNO3,419.9001
7705-08-0,Low,Ferric chloride,Single Compound,,Cl3Fe,162.204
14484-64-1,Low,Ferbam,Single Compound,,C9H18FeN3S6,416.4943
98319-26-7,Low,Finasteride,Single Compound,,C23H36N2O2,372.5442
54143-56-5,High,Flecainide acetate,Single Compound,,C19H24F6N2O5,474.3947
86386-73-4,High,Fluconazole,Single Compound,,C13H12F2N6O,306.2708
2164-17-2,Low,Fluometuron,Single Compound,,C10H11F3N2O,232.2023
363-17-7,Low,"N-(2-Fluorenyl)-2,2,2-trifluoroacetamide",Single Compound,,C15H10F3NO,277.2412
324-93-6,Low,4'-Fluoro-4-aminodiphenyl,Single Compound,,C12H10FN,187.2129
51-21-8,Low,5-Fluorouracil,Single Compound,,C4H3FN2O2,130.0772
56296-78-7,High,Fluoxetine hydrochloride,Single Compound,,C17H19ClF3NO,345.7871
93957-54-1,High,Fluvastatin,Mixture of Stereoisomers,,C24H26FNO4,411.4659
110-00-9,Low,Furan,Single Compound,,C4H4O,68.074
98-01-1,Low,Furfural,Single Compound,,C5H4O2,96.0841
54-31-9,Low,Furosemide,Single Compound,,C12H11ClN2O5S,330.7441
149-91-7,Low,Gallic acid,Single Compound,,C7H6O5,170.1195
25812-30-0,Low,Gemfibrozil,Single Compound,,C15H22O3,250.3334
548-62-9,Low,Gentian Violet,Single Compound,,C25H30ClN3,407.9788
105-87-3,High,Geranyl acetate,Single Compound,,C12H20O2,196.286
77-06-5,Low,Gibberellic acid,Single Compound,,C19H22O6,346.3744
56-86-0,Low,L-Glutamic acid,Single Compound,,C5H9NO4,147.1293
56-81-5,High,Glycerol,Single Compound,,C3H8O3,92.0938
96-24-2,Low,"3-Chloro-1,2-propanediol",Single Compound,,C3H7ClO2,110.5395
556-52-5,Low,Glycidol,Single Compound,,C3H6O2,74.0785
56-40-6,Low,Glycine,Single Compound,,C2H5NO2,75.0666
3741-38-6,Low,Glycol sulfite,Single Compound,,C2H4O3S,108.1164
471-53-4,High,Glycyrrhetinic acid,Single Compound,absolute stereochem ,C30H46O4,470.6838
4680-78-8,Low,FD&C Green No. 1,Single Compound,,C37H35N2NaO6S2,690.8034
2353-45-9,High,FD&C Green No. 3,Single Compound,,C37H34N2Na2O10S3,808.8478
126-07-8,Low,Griseofulvin,Single Compound,,C17H17ClO6,352.7663
517-28-2,Low,Hematoxylin,Single Compound,,C16H14O6,302.2788
76-44-8,Low,Heptachlor,Single Compound,,C10H5Cl7,373.3177
1121-92-2,Low,Heptamethyleneimine,Single Compound,,C7H15N,113.2007
111-68-2,High,Heptylamine,Single Compound,,C7H17N,115.2166
118-74-1,Low,Hexachlorobenzene,Single Compound,,C6Cl6,284.7822
87-68-3,Low,"Hexachloro-1,3-butadiene",Single Compound,,C4Cl6,260.7608
319-84-6,High,"alpha-1,2,3,4,5,6-Hexachlorocyclohexane",Single Compound,,C6H6Cl6,290.8298
319-85-7,High,beta-Hexachlorocyclohexane,Single Compound,,C6H6Cl6,290.8298
58-89-9,High,Lindane,Single Compound,,C6H6Cl6,290.8298
608-73-1,High,"1,2,3,4,5,6-Hexachlorocyclohexane",Mixture of Stereoisomers,mixture of stereo isomers,C6H6Cl6,290.8298
77-47-4,Low,Hexachlorocyclopentadiene,Single Compound,,C5Cl6,272.7715
67-72-1,Low,Hexachloroethane,Single Compound,,C2Cl6,236.7394
70-30-4,Low,Hexachlorophene,Single Compound,,C13H6Cl6O2,406.9035
100-97-0,Low,Methenamine,Single Compound,,C6H12N4,140.1863
680-31-9,High,Hexamethylphosphoramide,Single Compound,,C6H18N3OP,179.2004
628-02-4,Low,Hexanamide,Single Compound,,C6H13NO,115.1735
148081-72-5,High,"1-O-Hexyl-2,3,5-trimethylhydroquinone",Single Compound,,C15H24O2,236.3499
136-77-6,Low,4-Hexylresorcinol,Single Compound,,C12H18O2,194.2701
645-35-2,Low,l-Histidine hydrochloride,Single Compound,,C6H10ClN3O2,191.6155
10034-93-2,Low,Hydrazine sulfate,Single Compound,,H6N2O4S,130.1236
26049-71-8,Low,2-Hydrazino-4-(4-aminophenyl) thiazole,Single Compound,,C9H10N4S,206.2675
26049-70-7,Low,2-Hydrazino-4-(4-nitrophenyl)thiazole,Single Compound,,C9H8N4O2S,236.2504
34176-52-8,Low,2-Hydrazino-4-phenylthiazole,Single Compound,,C9H9N3S,191.2529
619-67-0,Low,4-Hydrazinobenzoic acid,Single Compound,,C7H8N2O2,152.1506
24589-77-3,Low,4-Hydrazinobenzoic acid hydrochloride,Single Compound,,C7H9ClN2O2,188.6116
122-66-7,Low,"1,2-Diphenylhydrazine",Single Compound,,C12H12N2,184.2371
58-93-5,Low,Hydrochlorothiazide,Single Compound,,C7H8ClN3O4S2,297.7391
50-23-7,Low,Hydrocortisone,Single Compound,,C21H30O5,362.4599
123-31-9,Low,Hydroquinone,Single Compound,,C6H6O2,110.1106
103-16-2,Low,4-(Benzyloxyl)phenol,Single Compound,,C13H12O2,200.2332
1083-57-4,Low,3-Hydroxy-4-butyrophenetidide,Single Compound,,C12H17NO3,223.2683
109-84-2,Low,2-Hydroxyethylhydrazine,Single Compound,,C2H8N2O,76.0977
148-24-3,High,8-Hydroxyquinoline,Single Compound,,C9H7NO,145.158
15687-27-1,Low,Ibuprofen,Single Compound,,C13H18O2,206.2808
21416-67-1,High,ICRF-159,Single Compound,,C11H16N4O4,268.2691
120-72-9,Low,Indole,Single Compound,,C8H7N,117.1479
87-51-4,High,Indole-3-acetic acid,Single Compound,,C10H9NO2,175.184
53-86-1,Low,Indomethacin,Single Compound,,C19H16ClNO4,357.7877
144-48-9,Low,Iodoacetamide,Single Compound,,C2H4INO,184.9637
75-47-8,Low,Iodoform,Single Compound,,CHI3,393.7321
76180-96-6,Low,IQ,Single Compound,,C11H10N4,198.2239
2/3/47,Low,Isobutylparaben,Single Compound,,C11H14O3,194.2271
542-56-3,Low,Isobutyl nitrite,Single Compound,,C4H9NO2,103.1198
26675-46-7,Low,Isoflurane,Single Compound,,C3H2ClF5O,184.4924
64519-82-0,High,Isomalt,Mixture of Stereoisomers,absolute stereochem; one stereo center undefined,C12H24O11,344.3124
54-85-3,High,Isoniazid,Single Compound,,C6H7N3O,137.1393
1453-82-3,Low,Isonicotinamide,Single Compound,,C6H6N2O,122.1246
55-22-1,Low,Isonicotinic acid,Single Compound,,C6H5NO2,123.1094
78-59-1,Low,Isophorone,Single Compound,,C9H14O,138.2069
3778-73-2,Low,Ifosfamide,Single Compound,,C7H15Cl2N2O2P,261.086
78-79-5,Low,Isoprene,Single Compound,,C5H8,68.117
67-63-0,Low,Isopropanol,Single Compound,,C3H8O,60.095
101-21-3,High,Chlorpropham,Single Compound,,C10H12ClNO2,213.6608
122-42-9,Low,Propham,Single Compound,,C10H13NO2,179.2157
120-58-1,Low,Isosafrole,Mixture of Stereoisomers,,C10H10O2,162.1852
520-18-3,High,Kaempferol,Single Compound,,C15H10O6,286.2363
143-50-0,Low,Kepone,Single Compound,,C10Cl10O,490.6364
22071-15-4,Low,Ketoprofen,Single Compound,,C16H14O3,254.2806
27912-14-7,Low,Levobunolol hydrochloride,Single Compound,,C17H26ClNO3,327.8463
5989-27-5,Low,D-Limonene,Single Compound,,C10H16,136.234
434-13-9,High,Lithocholic acid,Single Compound,,C24H40O3,376.5726
50264-69-2,Low,Lonidamine,Single Compound,,C15H10Cl2N2O2,321.1581
75330-75-5,High,Lovastatin,Single Compound,,C24H36O5,404.5396
7791-18-6,Low,Magnesium chloride hexahydrate,Single Compound,,Cl2H12MgO6,203.3027
1634-78-2,Low,Malaoxon,Single Compound,,C10H19O7PS,314.2924
121-75-5,Low,Malathion,Single Compound,,C10H19O6PS2,330.358
123-33-1,Low,Maleic hydrazide,Single Compound,,C4H4N2O2,112.0868
12427-38-2,High,Maneb,Single Compound,,C4H6MnN2S4,265.3019
89226-75-5,Low,Manidipine dihydrochloride,Single Compound,,C35H40Cl2N4O6,683.6213
108-78-1,High,Melamine,Single Compound,,C3H6N6,126.1199
71125-38-7,Low,Meloxicam,Single Compound,,C14H13N3O4S2,351.4007
148-82-3,Low,Melphalan,Single Compound,,C13H18Cl2N2O2,305.2002
89-78-1,High,dl-Menthol,Mixture of Stereoisomers,relative stereochem; [1490-04-6] mixture of all isomers,,
149-30-4,High,2-Mercaptobenzothiazole,Single Compound,,C7H5NS2,167.2513
19767-45-4,High,Sodium 2-mercaptoethanesulfonate,Single Compound,,C2H5NaO3S2,164.1791
50-44-2,Low,6-Mercaptopurine,Single Compound,,C5H4N4S,152.1771
7487-94-7,Low,Mercuric chloride,Single Compound,,Cl2Hg,271.496
115-09-3,Low,Methylmercuric(II) chloride,Single Compound,,CH3ClHg,251.0775
72-33-3,High,Mestranol,Single Compound,absolute stereochem ,C21H26O2,310.4299
57-39-6,Low,Metepa,Single Compound,,C9H18N3OP,215.2325
135-23-9,Low,Methapyrilene hydrochloride,Single Compound,,C14H20ClN3S,297.8467
950-37-8,Low,Methidathion,Single Compound,,C6H11N2O4PS3,302.3313
60-56-0,Low,Methimazole,Single Compound,,C4H6N2S,114.1688
59-51-8,High,dl-Methionine,Single Compound,,C5H11NO2S,149.2113
59-05-2,High,Methotrexate,Single Compound,absolute stereochem ,C20H22N8O5,454.4393
5834-17-3,Low,2-Methoxy-3-aminodibenzofuran,Single Compound,,C13H11NO2,213.2319
934-00-9,Low,3-Methoxycatechol,Single Compound,,C7H8O3,140.1366
72-43-5,Low,Methoxychlor,Single Compound,,C16H15Cl3O2,345.6481
150-76-5,Low,4-Methoxyphenol,Single Compound,,C7H8O2,124.1372
1701-77-5,Low,Methoxyphenylacetic acid,Single Compound,,C9H10O3,166.1739
298-81-7,Low,8-Methoxypsoralen,Single Compound,,C12H8O4,216.1895
1634-04-4,Low,Methyl tert-butyl ether,Single Compound,,C5H12O,88.1482
598-55-0,Low,Methyl carbamate,Single Compound,,C2H5NO2,75.0666
6294-89-9,Low,Methyl carbazate,Single Compound,,C2H6N2O2,90.0812
55-80-1,Low,3'-Methyl-4-dimethylaminoazobenzene,Single Compound,,C15H17N3,239.3156
11013-97-1,High,Methyl hesperidin,Single Compound,absolute stereochem,C29H36O15,624.5872
112-63-0,Low,Methyl linoleate,Single Compound,,C19H34O2,294.4721
80-62-6,Low,Methyl methacrylate,Single Compound,,C5H8O2,100.1158
66-27-3,Low,Methyl methanesulfonate,Single Compound,,C2H6O3S,110.1322
70-25-7,Low,N-Methyl-N'-nitro-N-nitrosoguanidine,Single Compound,,C2H5N5O3,147.0928
129-15-7,Low,2-Methyl-1-nitroanthraquinone,Single Compound,,C15H9NO4,267.2363
298-00-0,Low,Methyl parathion,Single Compound,,C8H10NO5PS,263.2075
872-50-4,Low,N-Methyl-2-pyrrolidone,Single Compound,,C5H9NO,99.1311
443-72-1,Low,(N-6)-Methyladenine,Single Compound,,C6H7N5,149.1533
98-85-1,Low,alpha-Methylbenzyl alcohol,Single Compound,,C8H10O,122.1644
452-86-8,Low,4-Methylcatechol,Single Compound,,C7H8O2,124.1372
56-49-5,Low,3-Methylcholanthrene,Single Compound,,C21H16,268.3517
41372-08-1,Low,Methyldopa sesquihydrate,Single Compound,,C20H32N2O11,476.4749
101-14-4,High,"4,4'-Methylenebis(2-chloroaniline)",Single Compound,,C13H12Cl2N2,267.1538
838-88-0,Low,"4,4'-Methylenebis(2-methylaniline)",Single Compound,,C15H18N2,226.3168
75-09-2,Low,Dichloromethane,Single Compound,,CH2Cl2,84.9326
101-61-1,High,"4,4'-Methylenebis(N,N-dimethylaniline)",Single Compound,,C17H22N2,254.37
119-47-1,Low,"2,2'-Methylenebis(4-methyl-6-tert-butylphenol)",Single Compound,,C23H32O2,340.499
302-15-8,Low,Methylhydrazine sulfate,Single Compound,,CH8N2O4S,144.1502
95-71-6,Low,Methylhydroquinone,Single Compound,,C7H8O2,124.1372
90-12-0,Low,1-Methylnaphthalene,Single Compound,,C11H10,142.1971
91-57-6,Low,2-Methylnaphthalene,Single Compound,,C11H10,142.1971
76014-81-8,Low,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol,Single Compound,,C10H15N3O2,209.245
64091-91-4,Low,4-(N-Methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,Single Compound,,C10H13N3O2,207.2291
298-59-9,Low,Methylphenidate hydrochloride,Single Compound,,C14H20ClNO2,269.7671
91-62-3,Low,6-Methylquinoline,Single Compound,,C10H9N,143.1852
611-32-5,Low,8-Methylquinoline,Single Compound,,C10H9N,143.1852
622-97-9,Low,4-Methylstyrene,Single Compound,,C9H10,118.1757
56-04-2,High,6-Methyl-2-thiouracil,Single Compound,,C5H6N2OS,142.1789
443-48-1,Low,Metronidazole,Single Compound,,C6H9N3O3,171.154
315-18-4,Low,Mexacarbate,Single Compound,,C12H18N2O2,222.2835
90-94-8,Low,Michler's ketone,Single Compound,,C17H20N2O,268.3535
2385-85-5,Low,Mirex,Single Compound,,C10Cl12,545.543
59122-46-2,Low,Misoprostol,Single Compound,,C22H38O5,382.5341
50-07-7,Low,Mitomycin C,Single Compound,,C15H18N4O5,334.3272
1313-27-5,Low,Molybdenum trioxide,Single Compound,,MoO3,143.9382
79-11-8,Low,Chloroacetic acid,Single Compound,,C2H3ClO2,94.497
315-22-0,Low,Monocrotaline,Single Compound,,C16H23NO6,325.3569
55-98-1,Low,Busulfan,Single Compound,,C6H14O6S2,246.3018
3771-19-5,Low,Nafenopin,Single Compound,,C20H22O3,310.3869
389-08-2,Low,Nalidixic acid,Single Compound,,C12H12N2O3,232.2353
91-20-3,Low,Naphthalene,Single Compound,,C10H8,128.1705
86-86-2,Low,1-Naphthaleneacetamide,Single Compound,,C12H11NO,185.2218
86-87-3,Low,1-Naphthaleneacetic acid,Single Compound,,C12H10O2,186.2066
2243-62-1,Low,"1,5-Naphthalenediamine",Single Compound,,C10H10N2,158.1998
1465-25-4,Low,N-(1-Naphthyl)ethylenediamine dihydrochloride,Single Compound,,C12H16Cl2N2,259.1748
93-46-9,Low,"N,N'-Di-2-naphthyl-p-phenylenediamine",Single Compound,,C26H20N2,360.4504
86-88-4,Low,1-(1-Naphthyl)-2-thiourea,Single Compound,,C11H10N2S,202.2755
134-32-7,Low,1-Naphthylamine,Single Compound,,C10H9N,143.1852
91-59-8,Low,2-Naphthylamine,Single Compound,,C10H9N,143.1852
81-16-3,Low,2-Amino-1-naphthalenesulfonic acid,Single Compound,,C10H9NO3S,223.2484
77191-36-7,Low,Nefiracetam,Single Compound,,C14H18N2O2,246.3049
13927-77-0,Low,Nickel dibutyldithiocarbamate,Single Compound,,C18H36N2NiS4,467.4453
10101-97-0,Low,Nickel(II) sulfate hexahydrate,Single Compound,,H12NiO10S,262.8477
98-92-0,Low,Niacinamide,Single Compound,,C6H6N2O,122.1246
54-11-5,Low,Nicotine,Single Compound,,C10H14N2,162.2316
59-67-6,High,Nicotinic acid,Single Compound,,C6H5NO2,123.1094
553-53-7,Low,Nicotinic acid hydrazide,Single Compound,,C6H7N3O,137.1393
7631-99-4,Low,Sodium nitrate,Single Compound,,NNaO3,84.9947
139-13-9,Low,Nitrilotriacetic acid,Single Compound,,C6H9NO6,191.1388
7632-00-0,Low,Sodium nitrite,Single Compound,,NNaO2,68.9953
99-59-2,Low,2-Methoxy-5-nitroaniline,Single Compound,,C7H8N2O3,168.15
59-87-0,Low,Nitrofurazone,Single Compound,,C6H6N4O4,198.1362
92-55-7,Low,5-Nitro-2-furanmethanediol diacetate,Single Compound,,C9H9NO7,243.1703
2122-86-3,Low,"5-(5-Nitro-2-furyl)-1,3,4-oxadiazole-2-ol",Single Compound,,C6H3N3O5,197.1051
121-19-7,Low,4-Hydroxy-3-nitrophenylarsonic acid,Single Compound,,C6H6AsNO6,263.0365
5307-14-2,Low,"2-Nitro-1,4-phenylenediamine",Single Compound,,C6H7N3O2,153.1387
99-56-9,Low,"4-Nitro-1,2-phenylenediamine",Single Compound,,C6H7N3O2,153.1387
99-55-8,Low,2-Methyl-5-nitroaniline,Single Compound,,C7H8N2O2,152.1506
602-87-9,Low,5-Nitroacenaphthene,Single Compound,,C12H9NO2,199.2054
100-01-6,Low,4-Nitroaniline,Single Compound,,C6H6N2O2,138.124
91-23-6,Low,1-Methoxy-2-nitrobenzene,Single Compound,,C7H7NO3,153.1354
619-17-0,Low,4-Nitroanthranilic acid,Single Compound,,C7H6N2O4,182.1335
98-95-3,Low,Nitrobenzene,Single Compound,,C6H5NO2,123.1094
94-52-0,Low,6-Nitrobenzimidazole,Single Compound,,C7H5N3O2,163.1335
62-23-7,Low,4-Nitrobenzoic acid,Single Compound,,C7H5NO4,167.1189
627-05-4,Low,1-Nitrobutane,Single Compound,,C4H9NO2,103.1198
79-24-3,Low,Nitroethane,Single Compound,,C2H5NO2,75.0666
1836-75-5,Low,Nitrofen,Single Compound,,C12H7Cl2NO3,284.0949
607-57-8,Low,2-Nitrofluorene,Single Compound,,C13H9NO2,211.2161
67-20-9,Low,Nitrofurantoin,Single Compound,,C8H6N4O5,238.157
126-85-2,Low,Nitrogen mustard N-oxide,Single Compound,,C5H11Cl2NO,172.0529
75-52-5,Low,Nitromethane,Single Compound,,CH3NO2,61.04
86-57-7,Low,1-Nitronaphthalene,Single Compound,,C10H7NO2,173.1681
108-03-2,Low,1-Nitropropane,Single Compound,,C3H7NO2,89.0932
79-46-9,Low,2-Nitropropane,Single Compound,,C3H7NO2,89.0932
504-88-1,Low,3-Nitropropionic acid,Single Compound,,C3H5NO4,119.0761
5522-43-0,Low,1-Nitropyrene,Single Compound,,C16H9NO2,247.2482
613-50-3,Low,6-Nitroquinoline,Single Compound,,C9H6N2O2,174.1561
607-35-2,Low,8-Nitroquinoline,Single Compound,,C9H6N2O2,174.1561
943-41-9,Low,N-Nitroso-N-methyl-4-nitroaniline,Single Compound,,C7H7N3O3,181.1488
684-93-5,Low,N-Nitroso-N-methylurea,Single Compound,,C2H5N3O2,103.08
60599-38-4,Low,N-Nitrosobis(2-oxopropyl)amine,Single Compound,,C6H10N2O3,158.1552
924-16-3,Low,N-Nitrosodibutylamine,Single Compound,,C8H18N2O,158.2413
1116-54-7,Low,N-Nitrosodiethanolamine,Single Compound,,C4H10N2O3,134.1338
55-18-5,Low,N-Nitrosodiethylamine,Single Compound,,C4H10N2O,102.135
62-75-9,Low,N-Nitrosodimethylamine,Single Compound,,C2H6N2O,74.0818
86-30-6,Low,N-Nitrosodiphenylamine,Single Compound,,C12H10N2O,198.2206
156-10-5,Low,4-Nitrosodiphenylamine,Single Compound,,C12H10N2O,198.2206
621-64-7,Low,N-Nitrosodipropylamine,Single Compound,,C6H14N2O,130.1882
10595-95-6,Low,N-Nitroso-N-methylethylamine,Single Compound,,C3H8N2O,88.1084
20917-49-1,Low,Nitrosoheptamethyleneimine,Single Compound,,C7H14N2O,142.1989
932-83-2,Low,N-Nitrosohexamethyleneimine,Single Compound,,C6H12N2O,128.1723
614-00-6,Low,Nitrosomethylaniline,Single Compound,,C7H8N2O,136.1512
59-89-2,Low,N-Nitrosomorpholine,Single Compound,,C4H8N2O2,116.1185
5632-47-3,Low,N-Nitrosopiperazine,Single Compound,,C4H9N3O,115.1338
100-75-4,Low,N-Nitrosopiperidine,Single Compound,,C5H10N2O,114.1457
930-55-2,Low,N-Nitrosopyrrolidine,Single Compound,,C4H8N2O,100.1191
611-23-4,Low,2-Nitrosotoluene,Single Compound,,C7H7NO,121.1366
68-23-5,High,Norethynodrel,Single Compound,absolute stereochem,C20H26O2,298.4193
244-63-3,Low,Norharman,Single Compound,,C11H8N2,168.1946
73590-58-6,Low,Omeprazole,Mixture of Stereoisomers,,C17H19N3O3S,345.4161
6373-74-6,Low,C.I. Acid Orange 3,Single Compound,,C18H13N4NaO7S,452.3732
1936-15-8,High,C.I. Acid Orange 10,Single Compound,,C16H10N2Na2O7S2,452.3694
11042-64-1,High,gamma-Oryzanol,Mixture/Formulation,"antioxidant component of rice bran oil containing campesteryl ferulate,cycloartenyl ferulate (oryzanol A), 24-methylenecycloartenyl ferulate (oryzanol C) and beta-sitosteryl ferulate; unspecified",,
23135-22-0,Low,Oxamyl,Single Compound,,C7H13N3O3S,219.2614
604-75-1,Low,Oxazepam,Single Compound,,C15H11ClN2O2,286.713
14698-29-4,Low,Oxolinic acid,Single Compound,,C13H11NO5,261.2301
6452-73-9,Low,Oxprenolol hydrochloride,Single Compound,,C15H24ClNO3,301.809
101-80-4,Low,"4,4'-Oxydianiline",Single Compound,,C12H12N2O,200.2365
102-77-2,Low,N-Oxydiethylenebenzothiazole-2-sulfenamide,Single Compound,,C11H12N2OS2,252.3558
2058-46-0,Low,Oxytetracycline hydrochloride,Single Compound,,C22H25ClN2O9,496.8949
56-38-2,Low,Parathion,Single Compound,,C10H14NO5PS,291.2606
132-98-9,Low,Penicillin VK,Single Compound,,C16H17KN2O5S,388.4799
1825-21-4,Low,Pentachloroanisole,Single Compound,,C7H3Cl5O,280.3631
76-01-7,Low,Pentachloroethane,Single Compound,,C2HCl5,202.2943
82-68-8,Low,Pentachloronitrobenzene,Single Compound,,C6Cl5NO2,295.3347
87-86-5,Low,Pentachlorophenol,Single Compound,,C6HCl5O,266.3365
8006-90-4,High,Peppermint oil,Mixture/Formulation,,,
6724-53-4,Low,Perhexiline maleate,Single Compound,,C23H39NO4,393.5601
62-44-2,Low,Phenacetin,Single Compound,,C10H13NO2,179.2157
60-80-0,Low,Phenazone,Single Compound,,C11H12N2O,188.2258
136-40-3,Low,Phenazopyridine hydrochloride,Single Compound,,C11H12ClN5,249.6995
9/2/57,Low,Phenethyl isothiocyanate,Single Compound,,C9H9NS,163.2395
834-28-6,Low,Phenformin hydrochloride,Single Compound,,C10H16ClN5,241.7205
50-06-6,Low,Phenobarbital,Single Compound,,C12H12N2O3,232.2353
57-30-7,Low,Phenobarbital sodium,Single Compound,,C12H11N2NaO3,254.2171
108-95-2,Low,Phenol,Single Compound,,C6H6O,94.1112
77-09-8,Low,Phenolphthalein,Single Compound,,C20H14O4,318.3228
92-84-2,Low,Phenothiazine,Single Compound,,C12H9NS,199.2716
